;company_id;IM_NUMIDENT;IAN_FULL_NAME;IA_FULL;IA_PHONE_CODE;IA_PHONE;IND_OBL;FIO;ST_NAME;IM
751;202;" Центр обслуговування клієнтів Івано-Франківської регіональної Дирекції Закритого акціонерного товариства Фінансова група ""Страхові традиції"" № 1/м в м. Калуші "; ; 77300 ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ, КАЛУСЬКИЙ РАЙОН КАЛУШ, Винниченка, буд.17-А ; 00 ; 00 ; ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ ; Лущ Іван Дмитрович ; Виключена з реєстру ; Детально 
752;202;" Агенція Закритого акціонерного товариства Фінансова група ""Страхові традиції"" № 1 в м. Івано-Франківську "; ; 76000 ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ, ІВАНО-ФРАНКІВСЬК, МІСТО ІВАНО-ФРАНКІВСЬК, Лепкого, буд.26 ; 00 ; 00 ; ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ ; Фуштей Любомир Ярославович ; Виключена з реєстру ; Детально 
753;202;" Івано-Франківська регіональна Дирекція Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" "; ; 76000 ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ, ІВАНО-ФРАНКІВСЬК, МІСТО ІВАНО-ФРАНКІВСЬК, Лепкого, буд.26, оф.2 ; 0342 ; 71-44-20 ; ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ ; Брусков Володимир Васильович ; Виключена з реєстру ; Детально 
754;202;" Херсонська регіональна Дирекція Закритого акціонерного товариства Фінансова група ""Страхові традиції"" "; ; 73000 ХЕРСОНСЬКА ОБЛАСТЬ, ХЕРСОН, МІСТО ХЕРСОН, Радянська, буд.12-14, оф.3 ; 00 ; 00 ; ХЕРСОНСЬКА ОБЛАСТЬ ; Корвєгіна Олександра Василівна ; Виключена з реєстру ; Детально 
755;202;" Агенція Закритого акціонерного товариства Фінансова група ""Страхові традиції"" № 1 в м. Херсоні "; ; 73000 ХЕРСОНСЬКА ОБЛАСТЬ, ХЕРСОН, МІСТО ХЕРСОН, 9-го Січня, буд.15 оф. 30 ; 00 ; 00 ; ХЕРСОНСЬКА ОБЛАСТЬ ; Французов  Сергій  Павлович ; Виключена з реєстру ; Детально 
756;202;" Центр обслуговування клієнтів № 7 Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" в м. Бердянську "; ; 71100 ЗАПОРІЗЬКА ОБЛАСТЬ, БЕРДЯНСЬКИЙ РАЙОН БЕРДЯНСЬК, Горького,, буд.2 ; 044 ; 284-07-55 ; ЗАПОРІЗЬКА ОБЛАСТЬ ; Зінов'єва  Ганна  Вікторівна ; Виключена з реєстру ; Детально 
757;202;" Центр обслуговування клієнтів № 7 Закритого акціонерного товариства Фінансова група ""Страхові традиції"" в м. Бердянську "; ; 71100 ЗАПОРІЗЬКА ОБЛАСТЬ, БЕРДЯНСЬКИЙ РАЙОН БЕРДЯНСЬК, Горького, буд.2 ; 00 ; 00 ; ЗАПОРІЗЬКА ОБЛАСТЬ ; Зенов'єва Ганна Вікторівна ; Виключена з реєстру ; Детально 
758;202;" Запорізька філія Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" - Запорізька обласна дирекція "; 26532361 ; 69054 ЗАПОРІЗЬКА ОБЛАСТЬ, ЗАПОРІЖЖЯ, МІСТО ЗАПОРІЖЖЯ, Ужгородська, буд.10 ; 0612 ; 32-99-43 ; ЗАПОРІЗЬКА ОБЛАСТЬ ; Зайцев Олексій Адасійович ; Виключена з реєстру ; Детально 
759;202;" Запорізька регіональна Дирекція Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" "; ; 69001 ЗАПОРІЗЬКА ОБЛАСТЬ, ЗАПОРІЖЖЯ, МІСТО ЗАПОРІЖЖЯ, Ужгородська, буд.10 ; 0612 ; 22-46-42 ; ЗАПОРІЗЬКА ОБЛАСТЬ ; Зайцев Олексій Адасійович ; Виключена з реєстру ; Детально 
760;202;" Агенція Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" № 1 в м. Запоріжжя "; ; 69000 ЗАПОРІЗЬКА ОБЛАСТЬ, ЗАПОРІЖЖЯ, МІСТО ЗАПОРІЖЖЯ, Металургів, буд.30 ; 00 ; 00 ; ЗАПОРІЗЬКА ОБЛАСТЬ ; Жила Дмитро Андрійович ; Виключена з реєстру ; Детально 
761;202; Центр обслуговування клієнтів Одеської регіональної Дирекції Закритого акціонерного товариства Фінансової групи «Страхові традиції» №1/Р в м. Іллічівську ; ; 68000 ОДЕСЬКА ОБЛАСТЬ, ІЛЛІЧІВСЬК, МІСТО ІЛЛІЧІВСЬК, провулок Шкільний, буд.4/37-Н ; 00 ; 00 ; ОДЕСЬКА ОБЛАСТЬ ; Клінаєв Станіслав Сергійович ; Виключена з реєстру ; Детально 
762;202;" Центр обслуговуванні клієнтів Одеської регіональної Дирекції Закритого акціонерного товариства Фінансової групи ""Страхові траидиції"" № 2/М в м. Котовську  "; ; 66300 ОДЕСЬКА ОБЛАСТЬ, КОТОВСЬКИЙ РАЙОН КОТОВСЬК, проспект Котовського, буд.12/1 ; 00 ; 00 ; ОДЕСЬКА ОБЛАСТЬ ; Думбрава Інна Андріївна ; Виключена з реєстру ; Детально 
763;202;" Точка продаж № 1 Одеської регіональної Дирекції Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" "; ; 65045 ОДЕСЬКА ОБЛАСТЬ, ОДЕСА, МІСТО ОДЕСА, Преображенська, буд.37 ; 00 ; 00 ; ОДЕСЬКА ОБЛАСТЬ ; Березянська Наталія  Михайлівна ; Виключена з реєстру ; Детально 
764;202;" Одеська філія Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" - Одеська обласна дирекція "; 26542974 ; 65017 ОДЕСЬКА ОБЛАСТЬ, ОДЕСА, МІСТО ОДЕСА, Малиновського, буд.16-а, оф.108 ; 048 ; 776-01-02 ; ОДЕСЬКА ОБЛАСТЬ ; Костроміна Лариса Олександрівна ; Виключена з реєстру ; Детально 
765;202;" Одеська регіональна Дирекція Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" "; ; 65000 ОДЕСЬКА ОБЛАСТЬ, ОДЕСА, МІСТО ОДЕСА, Дворянська, буд.7 ; 048 ; 734-43-95 ; ОДЕСЬКА ОБЛАСТЬ ; Чабанюк Володимир Миколайович ; Виключена з реєстру ; Детально 
766;202;" Центр обслуговування клієнтів Харківської регіональної Дирекції Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" № 2/М в м. Куп'янську "; ; 63700 ХАРКІВСЬКА ОБЛАСТЬ, КУП'ЯНСЬКИЙ РАЙОН КУП'ЯНСЬК, площа Леніна, буд.25 ; 00 ; 00 ; ХАРКІВСЬКА ОБЛАСТЬ ; Таран Ігор Володимирович ; Виключена з реєстру ; Детально 
767;202;" Центр обслуговування клієнтів Харківської регіональної Дирекції Закритого акціонерного товариства Фінансової групи ""Страхові традиції"" № 1/М в м. Чугуєві "; ; 63500 ХАРКІВСЬКА ОБЛАСТЬ, ЧУГУЇВСЬКИЙ РАЙОН ЧУГУЇВ, Харківська, буд.96-Г ; 00 ; 00 ; ХАРКІВСЬКА ОБЛАСТЬ ; Звірева Інна Вікторівна ; Виключена з реєстру ; Детально 
